CustomerID,InvoiceNo,InvoiceDate,Country,PreviousMonetaryValue,PreviousAverageOrderValue,PreviousOrderCount,PreviousOrderValue,DaysSincePreviousOrder,OrderValue
13468,573776,2011-11-01 10:32:00,36,5077.77,158.68,32.0,100.58,19.0,85.45
13468,575674,2011-11-10 15:06:00,36,5163.22,156.46,33.0,85.45,9.0,125.38
13468,577793,2011-11-21 16:40:00,36,5288.6,155.55,34.0,125.38,11.0,135.43
13468,580208,2011-12-02 12:07:00,36,5424.03,154.97,35.0,135.43,10.0,156.4
13468,581236,2011-12-08 10:39:00,36,5580.43,155.01,36.0,156.4,5.0,124.54
13470,565154,2011-09-01 14:57:00,36,115.5,115.5,1.0,115.5,15.0,49.5
13471,577156,2011-11-18 09:57:00,36,941.67,941.67,1.0,941.67,25.0,604.73
13471,580399,2011-12-04 11:45:00,36,1546.4,773.2,2.0,604.73,16.0,892.94
13471,581430,2011-12-08 15:44:00,36,2439.34,813.11,3.0,892.94,4.0,92.24
13473,570282,2011-10-10 11:20:00,36,241.26,241.26,1.0,241.26,272.0,181.38
13475,547413,2011-03-23 09:43:00,36,317.12,317.12,1.0,317.12,36.0,589.4
13475,552166,2011-05-06 12:21:00,36,906.52,453.26,2.0,589.4,44.0,371.96
13475,555243,2011-06-01 13:52:00,36,1278.48,426.16,3.0,371.96,26.0,153.3
13476,556734,2011-06-14 12:00:00,36,727.6,727.6,1.0,727.6,102.0,510.87
13477,552965,2011-05-12 13:10:00,36,185.4,185.4,1.0,185.4,80.0,330.63
13477,557749,2011-06-22 12:44:00,36,516.03,258.02,2.0,330.63,40.0,249.76
13477,561056,2011-07-24 13:17:00,36,765.79,255.26,3.0,249.76,32.0,133.76
13477,570883,2011-10-13 09:55:00,36,899.55,224.89,4.0,133.76,80.0,464.07
13477,574018,2011-11-02 12:04:00,36,1363.62,272.72,5.0,464.07,20.0,90.96
13479,554146,2011-05-23 10:45:00,36,144.35,144.35,1.0,144.35,33.0,156.6
13481,555125,2011-05-31 15:26:00,36,665.28,665.28,1.0,665.28,64.0,313.71
13481,564162,2011-08-23 13:27:00,36,978.99,489.5,2.0,313.71,83.0,367.34
13481,572562,2011-10-25 09:07:00,36,1346.33,448.78,3.0,367.34,62.0,443.23
13486,562210,2011-08-03 13:10:00,36,202.16,202.16,1.0,202.16,26.0,617.45
13486,567846,2011-09-22 13:13:00,36,819.61,409.8,2.0,617.45,50.0,302.8
13487,552708,2011-05-10 16:19:00,36,193.15,193.15,1.0,193.15,140.0,215.65
13487,571007,2011-10-13 12:07:00,36,408.8,204.4,2.0,215.65,155.0,166.6
13488,540907,2011-01-12 11:52:00,36,1381.92,1381.92,1.0,1381.92,35.0,1358.29
13488,543166,2011-02-04 08:27:00,36,2740.21,1370.1,2.0,1358.29,22.0,655.55
13488,547580,2011-03-24 10:48:00,36,3395.76,1131.92,3.0,655.55,48.0,713.95
13488,553463,2011-05-17 11:02:00,36,4109.71,1027.43,4.0,713.95,54.0,927.45
13488,554866,2011-05-27 10:41:00,36,5037.16,1007.43,5.0,927.45,9.0,493.27
13488,560361,2011-07-18 11:58:00,36,5530.43,921.74,6.0,493.27,52.0,272.81
13488,560362,2011-07-18 11:59:00,36,5803.24,829.03,7.0,272.81,0.0,150.78
13488,562964,2011-08-11 10:29:00,36,5954.02,744.25,8.0,150.78,23.0,642.36
13488,566572,2011-09-13 12:52:00,36,6596.38,732.93,9.0,642.36,33.0,432.75
13488,568669,2011-09-28 13:04:00,36,7029.13,702.91,10.0,432.75,15.0,338.06
13488,573076,2011-10-27 14:05:00,36,7367.19,669.74,11.0,338.06,29.0,878.98
13488,578044,2011-11-22 14:41:00,36,8246.17,687.18,12.0,878.98,26.0,722.14
13489,544797,2011-02-23 13:43:00,36,77.28,77.28,1.0,77.28,5.0,158.4
13489,558990,2011-07-05 11:30:00,36,235.68,117.84,2.0,158.4,131.0,51.36
13489,564641,2011-08-26 13:16:00,36,287.04,95.68,3.0,51.36,52.0,162.48
13491,538909,2010-12-15 10:48:00,36,98.9,98.9,1.0,98.9,12.0,97.5
13491,540702,2011-01-11 09:58:00,36,196.4,98.2,2.0,97.5,26.0,140.49
13491,542151,2011-01-26 10:30:00,36,336.89,112.3,3.0,140.49,15.0,187.85
13491,543002,2011-02-02 12:36:00,36,524.74,131.18,4.0,187.85,7.0,117.09
13491,545663,2011-03-04 14:52:00,36,641.83,128.37,5.0,117.09,30.0,162.08
13491,547204,2011-03-21 13:58:00,36,803.91,133.98,6.0,162.08,16.0,90.8
13491,549117,2011-04-06 12:56:00,36,894.71,127.82,7.0,90.8,15.0,136.92
13491,560109,2011-07-15 09:00:00,36,1031.63,128.95,8.0,136.92,99.0,56.82
13491,571725,2011-10-19 08:32:00,36,1088.45,120.94,9.0,56.82,95.0,127.37
13492,558639,2011-07-01 08:55:00,33,315.3,315.3,1.0,315.3,52.0,360.8
13492,561332,2011-07-26 14:25:00,33,676.1,338.05,2.0,360.8,25.0,593.74
13493,546134,2011-03-09 15:35:00,33,179.35,179.35,1.0,179.35,11.0,439.28
13495,538967,2010-12-15 11:32:00,36,510.95,510.95,1.0,510.95,8.0,354.48
13495,550936,2011-04-21 15:15:00,36,865.43,432.72,2.0,354.48,127.0,207.0
13495,574349,2011-11-04 10:29:00,36,1072.43,357.48,3.0,207.0,196.0,659.8
13495,580166,2011-12-02 11:21:00,36,1732.23,433.06,4.0,659.8,28.0,312.64
13496,579287,2011-11-29 10:58:00,36,501.01,501.01,1.0,501.01,349.0,152.32
13497,545342,2011-03-02 09:04:00,36,153.5,153.5,1.0,153.5,85.0,194.55
13499,551428,2011-04-28 14:59:00,36,158.23,158.23,1.0,158.23,44.0,305.56
13499,568382,2011-09-27 09:33:00,36,463.79,231.9,2.0,305.56,151.0,150.06
13499,575676,2011-11-10 15:09:00,36,613.85,204.62,3.0,150.06,44.0,323.62
13499,577857,2011-11-22 11:21:00,36,937.47,234.37,4.0,323.62,11.0,221.64
13500,574314,2011-11-03 17:48:00,36,326.4,326.4,1.0,326.4,86.0,342.4
13500,576846,2011-11-16 15:35:00,36,668.8,334.4,2.0,342.4,12.0,497.97
13502,546157,2011-03-10 08:40:00,36,114.6,114.6,1.0,114.6,48.0,74.56
13502,578129,2011-11-23 10:39:00,36,189.16,94.58,2.0,74.56,258.0,102.84
13505,555147,2011-05-31 15:41:00,33,1009.69,1009.69,1.0,1009.69,40.0,906.4
13505,558089,2011-06-26 12:36:00,33,1916.09,958.04,2.0,906.4,25.0,667.03
13505,568650,2011-09-28 11:56:00,33,2583.12,861.04,3.0,667.03,93.0,1810.51
13506,542377,2011-01-27 13:53:00,36,301.12,301.12,1.0,301.12,53.0,157.4
13507,564355,2011-08-24 15:12:00,36,1242.38,1242.38,1.0,1242.38,38.0,394.09
13507,565384,2011-09-02 15:45:00,36,1636.47,818.24,2.0,394.09,9.0,386.32
13507,580907,2011-12-06 13:13:00,36,2022.79,674.26,3.0,386.32,94.0,456.37
13509,546404,2011-03-11 15:42:00,36,209.32,209.32,1.0,209.32,11.0,127.2
13509,548325,2011-03-30 13:01:00,36,336.52,168.26,2.0,127.2,18.0,313.5
13509,559835,2011-07-13 10:08:00,36,650.02,216.67,3.0,313.5,104.0,15.0
13509,565080,2011-09-01 08:25:00,36,665.02,166.26,4.0,15.0,49.0,40.0
13509,571636,2011-10-18 11:41:00,36,705.02,141.0,5.0,40.0,47.0,176.6
13509,579937,2011-12-01 10:10:00,36,881.62,146.94,6.0,176.6,43.0,98.1
13510,565594,2011-09-05 14:11:00,36,585.32,585.32,1.0,585.32,88.0,312.49
13510,572681,2011-10-25 13:51:00,36,897.81,448.9,2.0,312.49,49.0,551.89
13510,581403,2011-12-08 13:46:00,36,1449.7,483.23,3.0,551.89,43.0,341.86
13515,560048,2011-07-14 15:02:00,36,203.4,203.4,1.0,203.4,99.0,132.16
13515,563217,2011-08-14 13:21:00,36,335.56,167.78,2.0,132.16,30.0,188.4
13515,568614,2011-09-28 11:26:00,36,523.96,174.65,3.0,188.4,44.0,367.16
13516,568659,2011-09-28 12:28:00,36,146.0,146.0,1.0,146.0,166.0,474.41
13516,577310,2011-11-18 13:15:00,36,620.41,310.2,2.0,474.41,51.0,769.0
13517,564432,2011-08-25 11:40:00,36,1101.86,1101.86,1.0,1101.86,73.0,510.32
13517,570594,2011-10-11 11:43:00,36,1612.18,806.09,2.0,510.32,47.0,516.24
13520,541569,2011-01-19 12:14:00,33,303.4,303.4,1.0,303.4,47.0,685.12
13520,547815,2011-03-25 14:19:00,33,988.52,494.26,2.0,685.12,65.0,490.78
13520,555943,2011-06-08 10:15:00,33,1479.3,493.1,3.0,490.78,74.0,612.68
13520,561116,2011-07-25 12:22:00,33,2091.98,523.0,4.0,612.68,47.0,856.0
13520,570714,2011-10-12 10:20:00,33,2947.98,589.6,5.0,856.0,78.0,676.37
13521,580520,2011-12-04 14:55:00,36,287.88,287.88,1.0,287.88,4.0,436.82
13521,581405,2011-12-08 13:50:00,36,724.7,362.35,2.0,436.82,3.0,368.95
13523,554348,2011-05-24 08:49:00,36,566.95,566.95,1.0,566.95,166.0,1695.54
13523,554350,2011-05-24 08:51:00,36,2262.49,1131.24,2.0,1695.54,0.0,106.75
13523,572336,2011-10-24 10:29:00,36,2369.24,789.75,3.0,106.75,153.0,616.8
13523,574732,2011-11-06 15:11:00,36,2986.04,746.51,4.0,616.8,13.0,978.84
13524,557313,2011-06-19 15:56:00,36,159.2,159.2,1.0,159.2,46.0,88.5
13524,564839,2011-08-30 12:45:00,36,247.7,123.85,2.0,88.5,71.0,161.16
13524,567299,2011-09-19 12:29:00,36,408.86,136.29,3.0,161.16,19.0,75.0
13524,573351,2011-10-30 12:34:00,36,483.86,120.96,4.0,75.0,41.0,196.32
13525,578785,2011-11-25 12:01:00,36,282.88,282.88,1.0,282.88,233.0,345.9
13527,554089,2011-05-22 12:16:00,36,110.45,110.45,1.0,110.45,125.0,475.19
13527,563209,2011-08-14 12:23:00,36,585.64,292.82,2.0,475.19,84.0,444.44
13527,564642,2011-08-26 13:22:00,36,1030.08,343.36,3.0,444.44,12.0,336.34
13527,566249,2011-09-11 12:09:00,36,1366.42,341.6,4.0,336.34,15.0,482.75
13527,566253,2011-09-11 12:15:00,36,1849.17,369.83,5.0,482.75,0.0,11.97
13527,574663,2011-11-06 12:04:00,36,1861.14,310.19,6.0,11.97,55.0,426.37
13529,567698,2011-09-22 09:15:00,36,181.1,181.1,1.0,181.1,125.0,126.66
13531,553727,2011-05-18 16:56:00,36,305.45,305.45,1.0,305.45,161.0,178.35
13533,546848,2011-03-17 12:53:00,36,128.49,128.49,1.0,128.49,0.0,18.15
13533,556408,2011-06-10 11:54:00,36,146.64,73.32,2.0,18.15,84.0,124.15
13534,539268,2010-12-16 15:24:00,36,253.5,253.5,1.0,253.5,0.0,29.7
13534,540456,2011-01-07 12:14:00,36,283.2,141.6,2.0,29.7,21.0,188.0
13534,542152,2011-01-26 10:33:00,36,471.2,157.07,3.0,188.0,18.0,182.45
13534,542153,2011-01-26 10:33:00,36,653.65,163.41,4.0,182.45,0.0,164.7
13534,542405,2011-01-27 16:11:00,36,818.35,163.67,5.0,164.7,1.0,31.8
13534,543393,2011-02-08 10:17:00,36,850.15,141.69,6.0,31.8,11.0,163.7
13534,543395,2011-02-08 10:17:00,36,1013.85,144.84,7.0,163.7,0.0,15.9
13534,547537,2011-03-23 15:16:00,36,1029.75,128.72,8.0,15.9,43.0,249.5
13534,547538,2011-03-23 15:17:00,36,1279.25,142.14,9.0,249.5,0.0,264.8
13534,549932,2011-04-13 10:40:00,36,1544.05,154.4,10.0,264.8,20.0,124.8
13534,550830,2011-04-21 10:29:00,36,1668.85,151.71,11.0,124.8,7.0,174.15
13534,550831,2011-04-21 10:29:00,36,1843.0,153.58,12.0,174.15,0.0,171.2
13534,553046,2011-05-13 09:37:00,36,2014.2,154.94,13.0,171.2,21.0,314.0
13534,553047,2011-05-13 09:38:00,36,2328.2,166.3,14.0,314.0,0.0,19.8
13534,554465,2011-05-24 12:36:00,36,2348.0,156.53,15.0,19.8,11.0,300.8
13534,555583,2011-06-06 09:03:00,36,2648.8,165.55,16.0,300.8,12.0,304.28
13534,558643,2011-07-01 09:51:00,36,2953.08,173.71,17.0,304.28,25.0,410.9
13534,561584,2011-07-28 10:38:00,36,3363.98,186.89,18.0,410.9,27.0,307.35
13534,561808,2011-07-29 15:11:00,36,3671.33,193.23,19.0,307.35,1.0,362.0
13534,564246,2011-08-24 10:36:00,36,4033.33,201.67,20.0,362.0,25.0,338.2
13534,571322,2011-10-17 11:05:00,36,4371.53,208.17,21.0,338.2,54.0,451.6
13534,571323,2011-10-17 11:07:00,36,4823.13,219.23,22.0,451.6,0.0,383.55
13534,574756,2011-11-07 09:40:00,36,5206.68,226.38,23.0,383.55,20.0,306.2
13534,581167,2011-12-07 14:52:00,36,5512.88,229.7,24.0,306.2,30.0,357.2
13536,571549,2011-10-18 08:12:00,36,455.17,455.17,1.0,455.17,22.0,369.74
13536,575975,2011-11-13 13:18:00,36,824.91,412.46,2.0,369.74,26.0,672.99
13536,577484,2011-11-20 11:52:00,36,1497.9,499.3,3.0,672.99,6.0,492.94
13536,579750,2011-11-30 14:42:00,36,1990.84,497.71,4.0,492.94,10.0,448.45
13536,580402,2011-12-04 11:55:00,36,2439.29,487.86,5.0,448.45,3.0,659.65
13536,581442,2011-12-08 16:38:00,36,3098.94,516.49,6.0,659.65,4.0,349.35
13538,546153,2011-03-10 07:42:00,36,166.8,166.8,1.0,166.8,40.0,337.5
13538,556228,2011-06-09 14:26:00,36,504.3,252.15,2.0,337.5,91.0,115.2
13538,560096,2011-07-14 17:20:00,36,619.5,206.5,3.0,115.2,35.0,95.4
13538,562942,2011-08-11 08:50:00,36,714.9,178.72,4.0,95.4,27.0,176.85
13538,565753,2011-09-06 13:11:00,36,891.75,178.35,5.0,176.85,26.0,99.0
13538,573128,2011-10-27 16:34:00,36,990.75,165.12,6.0,99.0,51.0,290.1
13539,549957,2011-04-13 13:45:00,36,164.1,164.1,1.0,164.1,68.0,151.55
13539,566783,2011-09-15 10:18:00,36,315.65,157.82,2.0,151.55,154.0,315.69
13544,573492,2011-10-31 11:57:00,36,122.91,122.91,1.0,122.91,200.0,168.5
13546,571476,2011-10-17 14:51:00,36,188.16,188.16,1.0,188.16,147.0,230.12
13546,578953,2011-11-27 14:50:00,36,418.28,209.14,2.0,230.12,40.0,208.71
13548,565445,2011-09-04 14:50:00,36,281.01,281.01,1.0,281.01,147.0,401.4
13549,554101,2011-05-22 13:29:00,36,183.5,183.5,1.0,183.5,40.0,223.7
13549,555004,2011-05-31 09:37:00,36,407.2,203.6,2.0,223.7,8.0,105.35
13549,559708,2011-07-12 10:05:00,36,512.55,170.85,3.0,105.35,42.0,116.55
13549,560715,2011-07-20 13:21:00,36,629.1,157.28,4.0,116.55,8.0,132.95
13549,569905,2011-10-06 16:28:00,36,762.05,152.41,5.0,132.95,78.0,70.15
13549,576096,2011-11-14 09:20:00,36,832.2,138.7,6.0,70.15,38.0,86.0
13552,547893,2011-03-28 10:25:00,36,313.7,313.7,1.0,313.7,59.0,191.25
13552,547894,2011-03-28 10:26:00,36,504.95,252.48,2.0,191.25,0.0,277.8
13552,553711,2011-05-18 15:39:00,36,782.75,260.92,3.0,277.8,51.0,538.18
13552,553712,2011-05-18 15:41:00,36,1320.93,330.23,4.0,538.18,0.0,540.36
13552,556540,2011-06-13 12:51:00,36,1861.29,372.26,5.0,540.36,25.0,146.2
13552,556541,2011-06-13 12:52:00,36,2007.49,334.58,6.0,146.2,0.0,271.6
13552,562543,2011-08-05 15:45:00,36,2279.09,325.58,7.0,271.6,53.0,463.9
13552,562606,2011-08-08 11:28:00,36,2742.99,342.87,8.0,463.9,2.0,19.92
13552,566705,2011-09-14 11:53:00,36,2762.91,306.99,9.0,19.92,37.0,471.84
13552,566707,2011-09-14 11:54:00,36,3234.75,323.48,10.0,471.84,0.0,79.8
13552,569532,2011-10-04 15:19:00,36,3314.55,301.32,11.0,79.8,20.0,425.52
13555,554072,2011-05-22 11:24:00,36,976.12,976.12,1.0,976.12,0.0,613.93
13555,568510,2011-09-27 12:26:00,36,1590.05,795.02,2.0,613.93,128.0,1693.7
13555,568513,2011-09-27 12:36:00,36,3283.75,1094.58,3.0,1693.7,0.0,865.53
13557,575903,2011-11-11 15:24:00,36,240.68,240.68,1.0,240.68,252.0,343.38
13558,570211,2011-10-09 11:15:00,36,201.99,201.99,1.0,201.99,6.0,121.26
13558,576687,2011-11-16 12:13:00,36,323.25,161.62,2.0,121.26,38.0,159.13
13558,580397,2011-12-04 11:24:00,36,482.38,160.79,3.0,159.13,17.0,122.68
13562,560875,2011-07-21 15:12:00,36,603.27,603.27,1.0,603.27,104.0,606.46
13562,567206,2011-09-19 10:51:00,36,1209.73,604.86,2.0,606.46,59.0,589.6
13563,567139,2011-09-16 14:45:00,36,310.88,310.88,1.0,310.88,55.0,466.65
13564,539653,2010-12-20 16:50:00,36,540.0,540.0,1.0,540.0,13.0,658.38
13564,560413,2011-07-18 14:33:00,36,1198.38,599.19,2.0,658.38,209.0,550.64
13565,577542,2011-11-20 14:33:00,36,110.18,110.18,1.0,110.18,315.0,130.04
13566,573343,2011-10-30 11:59:00,36,585.18,585.18,1.0,585.18,41.0,289.53
13569,578017,2011-11-22 13:07:00,36,118.32,118.32,1.0,118.32,350.0,255.43
13571,551281,2011-04-27 13:31:00,36,145.27,145.27,1.0,145.27,27.0,126.74
13571,555114,2011-05-31 14:55:00,36,272.01,136.0,2.0,126.74,34.0,120.59
13571,556020,2011-06-08 12:03:00,36,392.6,130.87,3.0,120.59,7.0,114.71
13571,560727,2011-07-20 14:33:00,36,507.31,126.83,4.0,114.71,42.0,126.58
13571,562339,2011-08-04 11:59:00,36,633.89,126.78,5.0,126.58,14.0,167.26
13571,565971,2011-09-08 11:27:00,36,801.15,133.52,6.0,167.26,34.0,282.68
13571,569215,2011-10-02 12:30:00,36,1083.83,154.83,7.0,282.68,24.0,205.28
13571,572858,2011-10-26 12:36:00,36,1289.11,161.14,8.0,205.28,24.0,136.63
13571,573889,2011-11-01 13:44:00,36,1425.74,158.42,9.0,136.63,6.0,213.82
13571,575969,2011-11-13 12:47:00,36,1639.56,163.96,10.0,213.82,11.0,228.97
13571,578850,2011-11-27 10:47:00,36,1868.53,169.87,11.0,228.97,13.0,223.79
13573,572090,2011-10-20 14:33:00,36,31.77,31.77,1.0,31.77,202.0,262.63
13575,561708,2011-07-29 11:28:00,36,88.55,88.55,1.0,88.55,42.0,130.2
13575,569015,2011-09-30 09:20:00,36,218.75,109.38,2.0,130.2,62.0,258.46
13575,570790,2011-10-12 11:55:00,36,477.21,159.07,3.0,258.46,12.0,147.41
13575,576769,2011-11-16 13:14:00,36,624.62,156.16,4.0,147.41,35.0,107.45
13576,540354,2011-01-06 14:58:00,36,349.15,349.15,1.0,349.15,35.0,623.68
13576,543029,2011-02-02 15:13:00,36,972.83,486.42,2.0,623.68,27.0,349.89
13576,544604,2011-02-22 09:11:00,36,1322.72,440.91,3.0,349.89,19.0,364.32
13576,547486,2011-03-23 11:18:00,36,1687.04,421.76,4.0,364.32,29.0,330.24
13576,550658,2011-04-20 09:01:00,36,2017.28,403.46,5.0,330.24,27.0,426.24
13576,551854,2011-05-04 14:55:00,36,2443.52,407.25,6.0,426.24,14.0,302.88
13576,555521,2011-06-05 11:21:00,36,2746.4,392.34,7.0,302.88,31.0,389.61
13576,557089,2011-06-16 15:36:00,36,3136.01,392.0,8.0,389.61,11.0,343.44
13576,558719,2011-07-01 13:48:00,36,3479.45,386.61,9.0,343.44,14.0,351.48
13576,561023,2011-07-24 10:30:00,36,3830.93,383.09,10.0,351.48,22.0,354.24
13576,563719,2011-08-18 16:19:00,36,4185.17,380.47,11.0,354.24,25.0,332.04
13576,565418,2011-09-04 12:07:00,36,4517.21,376.43,12.0,332.04,16.0,323.73
13576,568954,2011-09-29 15:32:00,36,4840.94,372.38,13.0,323.73,25.0,502.44
13576,571848,2011-10-19 12:50:00,36,5343.38,381.67,14.0,502.44,19.0,283.89
13576,575659,2011-11-10 14:35:00,36,5627.27,375.15,15.0,283.89,22.0,543.36
13576,578174,2011-11-23 11:37:00,36,6170.63,385.66,16.0,543.36,12.0,219.23
13576,579495,2011-11-29 15:34:00,36,6389.86,375.87,17.0,219.23,6.0,327.48
13577,559937,2011-07-14 10:11:00,36,356.75,356.75,1.0,356.75,92.0,465.35
13577,565990,2011-09-08 11:44:00,36,822.1,411.05,2.0,465.35,56.0,371.7
13577,576328,2011-11-14 15:19:00,36,1193.8,397.93,3.0,371.7,67.0,493.8
13579,578681,2011-11-25 08:41:00,36,164.7,164.7,1.0,164.7,354.0,302.34
13588,561222,2011-07-26 09:27:00,36,113.3,113.3,1.0,113.3,118.0,491.0
13588,563061,2011-08-11 15:25:00,36,604.3,302.15,2.0,491.0,16.0,471.32
13588,565114,2011-09-01 11:15:00,36,1075.62,358.54,3.0,471.32,20.0,345.1
13588,566620,2011-09-14 09:21:00,36,1420.72,355.18,4.0,345.1,12.0,185.22
13588,572182,2011-10-21 10:32:00,36,1605.94,321.19,5.0,185.22,37.0,425.38
13588,575312,2011-11-09 12:49:00,36,2031.32,338.55,6.0,425.38,19.0,222.0
13588,575878,2011-11-11 13:29:00,36,2253.32,321.9,7.0,222.0,2.0,5.43
13588,578364,2011-11-24 10:42:00,36,2258.75,282.34,8.0,5.43,12.0,220.2
13589,578787,2011-11-25 12:10:00,36,147.0,147.0,1.0,147.0,164.0,232.65
13590,550164,2011-04-14 16:31:00,36,309.06,309.06,1.0,309.06,64.0,301.42
13590,554359,2011-05-24 09:56:00,36,610.48,305.24,2.0,301.42,39.0,301.55
13590,559711,2011-07-12 10:46:00,36,912.03,304.01,3.0,301.55,49.0,204.35
13590,571840,2011-10-19 12:16:00,36,1116.38,279.1,4.0,204.35,99.0,552.4
13590,579138,2011-11-28 12:54:00,36,1668.78,333.76,5.0,552.4,40.0,313.14
13591,553861,2011-05-19 13:58:00,36,462.2,462.2,1.0,462.2,62.0,314.03
13591,569827,2011-10-06 12:26:00,36,776.23,388.12,2.0,314.03,139.0,340.9
13592,552696,2011-05-10 15:48:00,36,76.72,76.72,1.0,76.72,51.0,95.94
13592,553567,2011-05-18 09:13:00,36,172.66,86.33,2.0,95.94,7.0,32.85
13592,574335,2011-11-04 09:49:00,36,205.51,68.5,3.0,32.85,170.0,42.45
13593,547028,2011-03-20 10:13:00,36,559.85,559.85,1.0,559.85,71.0,447.5
13593,547165,2011-03-21 12:10:00,36,1007.35,503.68,2.0,447.5,1.0,15.6
13593,558542,2011-06-30 12:23:00,36,1022.95,340.98,3.0,15.6,101.0,368.3
13593,564165,2011-08-23 13:35:00,36,1391.25,347.81,4.0,368.3,54.0,645.83
13596,580404,2011-12-04 12:01:00,36,411.6,411.6,1.0,411.6,7.0,285.44
13599,537682,2010-12-08 10:13:00,36,253.24,253.24,1.0,253.24,0.0,99.6
13599,540358,2011-01-06 15:25:00,36,352.84,176.42,2.0,99.6,29.0,369.14
13599,545322,2011-03-01 14:56:00,36,721.98,240.66,3.0,369.14,53.0,580.57
13599,549736,2011-04-12 09:02:00,36,1302.55,325.64,4.0,580.57,41.0,173.01
13599,549737,2011-04-12 09:03:00,36,1475.56,295.11,5.0,173.01,0.0,158.8
13599,554666,2011-05-25 14:54:00,36,1634.36,272.39,6.0,158.8,43.0,371.3
13599,559121,2011-07-06 12:18:00,36,2005.66,286.52,7.0,371.3,41.0,308.18
13599,566974,2011-09-16 09:24:00,36,2313.84,289.23,8.0,308.18,71.0,91.7
13599,566975,2011-09-16 09:24:00,36,2405.54,267.28,9.0,91.7,0.0,428.34
13599,574096,2011-11-03 09:55:00,36,2833.88,283.39,10.0,428.34,48.0,530.42
13599,574882,2011-11-07 13:45:00,36,3364.3,305.85,11.0,530.42,4.0,490.79
13599,576842,2011-11-16 15:31:00,36,3855.09,321.26,12.0,490.79,9.0,295.8
13599,577132,2011-11-18 08:21:00,36,4150.89,319.3,13.0,295.8,1.0,184.26
13599,578071,2011-11-22 15:52:00,36,4335.15,309.65,14.0,184.26,4.0,272.36
13599,579262,2011-11-29 09:13:00,36,4607.51,307.17,15.0,272.36,6.0,93.84
13599,579263,2011-11-29 09:14:00,36,4701.35,293.83,16.0,93.84,0.0,29.88
13599,579264,2011-11-29 09:15:00,36,4731.23,278.31,17.0,29.88,0.0,44.2
13599,579265,2011-11-29 09:15:00,36,4775.43,265.3,18.0,44.2,0.0,58.56
13599,580049,2011-12-01 12:54:00,36,4833.99,254.42,19.0,58.56,2.0,204.22
13599,581434,2011-12-08 16:10:00,36,5038.21,251.91,20.0,204.22,7.0,115.46
13601,572755,2011-10-25 17:31:00,36,373.2,373.2,1.0,373.2,166.0,320.12
13606,549555,2011-04-10 12:52:00,36,70.02,70.02,1.0,70.02,68.0,180.4
13606,575712,2011-11-10 17:46:00,36,250.42,125.21,2.0,180.4,214.0,30.12
13610,549566,2011-04-10 14:27:00,36,239.17,239.17,1.0,239.17,41.0,110.55
13610,555552,2011-06-05 13:44:00,36,349.72,174.86,2.0,110.55,55.0,124.65
13610,560278,2011-07-17 15:45:00,36,474.37,158.12,3.0,124.65,42.0,173.39
13610,563925,2011-08-21 14:42:00,36,647.76,161.94,4.0,173.39,34.0,128.45
13610,571291,2011-10-16 15:44:00,36,776.21,155.24,5.0,128.45,56.0,237.43
13610,578992,2011-11-27 15:38:00,36,1013.64,168.94,6.0,237.43,41.0,118.24
13611,557747,2011-06-22 12:25:00,36,303.15,303.15,1.0,303.15,189.0,333.57
13611,566285,2011-09-11 14:51:00,36,636.72,318.36,2.0,333.57,81.0,535.08
13614,558355,2011-06-28 14:58:00,36,205.75,205.75,1.0,205.75,166.0,589.23
13614,566278,2011-09-11 14:05:00,36,794.98,397.49,2.0,589.23,74.0,302.15
13614,576592,2011-11-15 14:47:00,36,1097.13,365.71,3.0,302.15,65.0,513.33
13617,563695,2011-08-18 13:17:00,36,131.11,131.11,1.0,131.11,67.0,234.59
13617,573376,2011-10-30 13:50:00,36,365.7,182.85,2.0,234.59,73.0,178.48
13623,546849,2011-03-17 13:13:00,36,156.0,156.0,1.0,156.0,30.0,101.35
13623,548700,2011-04-03 11:11:00,36,257.35,128.68,2.0,101.35,16.0,146.99
13623,553165,2011-05-13 16:12:00,36,404.34,134.78,3.0,146.99,40.0,147.58
13623,575258,2011-11-09 12:00:00,36,551.92,137.98,4.0,147.58,179.0,195.86
13627,553747,2011-05-19 09:47:00,36,311.19,311.19,1.0,311.19,152.0,294.73
13627,557034,2011-06-16 13:50:00,36,605.92,302.96,2.0,294.73,28.0,421.08
13627,567625,2011-09-21 12:55:00,36,1027.0,342.33,3.0,421.08,96.0,307.18
13627,570663,2011-10-11 14:20:00,36,1334.18,333.54,4.0,307.18,20.0,304.29
13629,542920,2011-02-02 07:51:00,36,660.0,660.0,1.0,660.0,27.0,765.0
13629,550031,2011-04-14 11:32:00,36,1425.0,712.5,2.0,765.0,71.0,642.0
13629,553062,2011-05-13 11:25:00,36,2067.0,689.0,3.0,642.0,28.0,821.0
13629,557294,2011-06-19 13:28:00,36,2888.0,722.0,4.0,821.0,37.0,778.0
13629,560602,2011-07-20 08:48:00,36,3666.0,733.2,5.0,778.0,30.0,336.36
13629,561224,2011-07-26 09:55:00,36,4002.36,667.06,6.0,336.36,6.0,895.0
13629,565222,2011-09-01 18:54:00,36,4897.36,699.62,7.0,895.0,37.0,821.0
13629,570018,2011-10-07 10:12:00,36,5718.36,714.8,8.0,821.0,35.0,537.0
13629,575201,2011-11-09 09:52:00,36,6255.36,695.04,9.0,537.0,32.0,821.0
